context_id	word	gold_sense_id	predict_sense_id	positions	context
happen.v.361	happen	happen.v.1		43-51	[Bob_Woodward]   he kn-   he knows ah what happened /.
happen.v.362	happen	happen.v.1		28-34	[Bob_Woodward] Funny things happen /.
happen.v.363	happen	happen.v.1		26-34	[Howard_Kurtz] that never happened /.
happen.v.364	happen	happen.v.1		28-34	[Howard_Kurtz] That did n't happen /.
happen.v.365	happen	happen.v.1		143-151	[Arianna_Huffington] Remember after the Jayson Blair scandal broke we had a seven thousand word story that did not give a full account of what happened . [Arianna_Huffington] Especially about why is a major institution like the Times ignoring so many red flags /.
happen.v.366	happen	happen.v.1		44-52	[Arianna_Huffington] All of that could have happened /.
happen.v.367	happen	happen.v.1		32-38	[Arianna_Huffington] It did not happen because clearly Judy Miller is protecting another source that she still has not revealed to the American public /.
happen.v.368	happen	happen.v.1		25-33	[Frank_Sesno] so that it happened does n't surprise me /.
happen.v.369	happen	happen.v.2		140-147	[Lanny_Davis] Jay Carson is the spokesperson for President Clinton was not informed about the specific charge about the Khobar Towers which happens to be not true /.
happen.v.370	happen	happen.v.1		23-30	[Tom_Friedman] It only happens when the Sunni Muslim world basically turns people in [Tom_Friedman] and when the Sunni Muslim world restrains their own /.
happen.v.371	happen	happen.v.1		20-28	[Tom_Friedman] what happened today /?
happen.v.372	happen	happen.v.1		23-30	[Tom_Friedman] If that happens then I think President Bush is going to have   a   a very huge quiver you know in his uh legacy there /.
happen.v.373	happen	happen.v.1		46-52	[Tom_Friedman] Um   if it --   if it does n't happen I think uh the administration will be seen as a complete and utter failure /.
happen.v.374	happen	happen.v.1		90-98	[Tom_Friedman] I would say that   there was a lot of ignoring --   there's several things happened basically in the last three years /.
happen.v.375	happen	happen.v.1		29-35	[Xiao_jianghe] Did something happen ?
happen.v.376	happen	happen.v.1		30-36	[Wang_Shilin] News and events happen every day .
happen.v.377	happen	happen.v.1		59-65	[Liu_jiangyong] I think this shows that it is not going to happen .
happen.v.378	happen	happen.v.2		22-28	[speaker#1] Well , we happen to have a background video clip here .
happen.v.379	happen	happen.v.1		30-36	[Wang_shilin] News and events happen every day .
happen.v.380	happen	happen.v.2		24-32	[Wang_shilin] Well , it happened , er , that our correspondent did an interview at the al-Jazeera's Beijing office today and happened to videotape the image we are watching now , which was broadcast live by al-Jazeera TV station .
happen.v.381	happen	happen.v.2		24-32	[Wang_shilin] Well , it happened , er , that our correspondent did an interview at the al-Jazeera's Beijing office today and happened to videotape the image we are watching now , which was broadcast live by al-Jazeera TV station .
happen.v.382	happen	happen.v.1		16-24	[Wu_huixuan] It happened once that when Bush , er , together with that Defense Secretary Rumsfeld visited Qatar , they put pressure , put pressure on the Qatari government , saying you should not broadcast these news items that were harmful to the US .
happen.v.383	happen	happen.v.2		40-48	[Wang_shilin] Mr. Wu , we know that you happened to be in Qatar when al-Jazeera TV station was just established in 1996 .
happen.v.384	happen	happen.v.1		66-72	[Ruan_zongze] In addition , it also looks at major events as they happen from the unique perspective of the Arab region or Arab world .
happen.v.385	happen	happen.v.2		70-77	[Wang_shilin] favorable geographical conditions ; that is to say , it happens to be located geographically in the Arab world ;
happen.v.386	happen	happen.v.1		79-87	[Wang_shilin] Today , let's turn our attention to a road cave-in accident that happened in Beijing over the holiday .
happen.v.387	happen	happen.v.2		69-77	[Zhou_hanhua] Ah , at 11:00 a.m. , about 11:00 m. yesterday , ah , I happened to find out through an SMS when I was outside .
happen.v.388	happen	happen.v.2		17-25	[Zhou_hanhua] It happened that I was going to have lunch with a friend , um , at noon .
happen.v.389	happen	happen.v.2		21-29	[Yang_yang] A friend happened to call me .
happen.v.390	happen	happen.v.1		61-69	[Yang_yang] The station called me at noon and said something happened at Jingguang Bridge and that I had to go to the station immediately to research the upcoming program .
happen.v.391	happen	happen.v.1		152-158	[Wang_shilin] If people were not informed of such a traffic accident through SMS on that day and they continued to head there , what do you think would happen if people did not know what was going on and the jam did not clear ?
happen.v.392	happen	happen.v.1		38-44	[Wang_shilin] If the accident did not happen , perhaps everyone would not know that this place could normally have so many --
happen.v.393	happen	happen.v.2		65-73	[Yang_yang] Actually , this morning , some listeners , ah , also happened to tell us about it via mobile phone SMS .
happen.v.394	happen	happen.v.1		57-65	[Zhou_hanhua] Yes , I think through a few incidents that happened in Beijing Municipality over recent years , such as SARS , the snowfall a few years ago , the heavy rains two years ago , and the road cave-in at East Third Ring Road this time , I think it can be seen that Beijing Municipality's response capabilities continued to improve each time .
happen.v.395	happen	happen.v.2		37-45	[Yang_yang] Well , at that time , it happened that I was hosting the Unblocked All the Way program in the studio that evening .
happen.v.396	happen	happen.v.1		95-103	[Michelle_Kosinski] but we learned that he came forward very quickly after he says he saw what happened in the landfill that day just days after it happened /.
happen.v.397	happen	happen.v.1		95-103	[Michelle_Kosinski] but we learned that he came forward very quickly after he says he saw what happened in the landfill that day just days after it happened /.
happen.v.398	happen	happen.v.1		34-42	[Dan_Abrams] And what did she say happened /?
happen.v.399	happen	happen.v.1		45-53	[T.J._Ward] We think probably +something has happened to Natalee /.
happen.v.400	happen	happen.v.1		96-104	[T.J._Ward] Um   we kn- --     we know that there's in --   um well   w- we   we feel something happened when Na- --   when Natalee was with them /.
happen.v.401	happen	happen.v.1		29-37	[T.J._Ward] um something had happened /.
happen.v.402	happen	happen.v.1		53-59	[Harvey_Levin] and we 've seen a lot of weird things happen since ~OJ Simpson with books and everything else /.
happen.v.403	happen	happen.v.1		53-61	[Dan_Abrams] Coming up no clear explanation for what happened to a honeymooner who disappeared from a Mediterranean cruise last month /.
happen.v.404	happen	happen.v.1		34-43	[Milissa_Rehberger] Here's what's happening /.
happen.v.405	happen	happen.v.1		69-77	[Susan_Filan] If this young man will talk this could break open what happened to George /.
happen.v.406	happen	happen.v.1		133-141	[Dan_Abrams] Um alright uh Mister Zalisko do you know anything from your personal experience of having been on the cruise as to what happened /?
happen.v.407	happen	happen.v.1		58-66	[Larry_Kobilinsky] and that might help us understand what happened /.
happen.v.408	happen	happen.v.1		119-127	[Dan_Abrams] and I know that   there was a --   the goal was to give a lot of people some time off uh right after this happened in order to allow them   to   to get their wits back to be able to relax a little bit /.
happen.v.409	happen	happen.v.1		132-140	[Dan_Abrams] Joe is that a legal defense meaning could these guys come into court and say we were so traumatized by everything that happened that it eventually led to this /?
happen.v.410	happen	happen.v.1		300-308	[Dan_Abrams] Victoria Habathee if you were asked to testify in some sort of   be   proceeding be it a pre-trial hearing be it a trial be it   to   to provide uh general thoughts   on   on the psychological   condi-   conditions of some of these officers [Dan_Abrams] knowing what you know about what happened in New Orleans , is it fair for some of them to say everything that happened the amount of hours we were working the fact that we 've been away from our families etcetera from the psychological point of view does that explain what we see on the video tape /?
happen.v.411	happen	happen.v.1		300-308	[Dan_Abrams] Victoria Habathee if you were asked to testify in some sort of   be   proceeding be it a pre-trial hearing be it a trial be it   to   to provide uh general thoughts   on   on the psychological   condi-   conditions of some of these officers [Dan_Abrams] knowing what you know about what happened in New Orleans , is it fair for some of them to say everything that happened the amount of hours we were working the fact that we 've been away from our families etcetera from the psychological point of view does that explain what we see on the video tape /?
happen.v.412	happen	happen.v.1		46-54	[Joe_Tackapena] Look it does n't justify what happened /.
happen.v.413	happen	happen.v.1		34-42	[Dan_Abrams] And uh   what   what happened at that meeting /?
happen.v.414	happen	happen.v.1		57-65	[Matt_Biehl] at least we knew where she was and what had happened to her to some extent /.
happen.v.415	happen	happen.v.1		36-45	[Bill_Fitzgerald] and here's what's happening /.
happen.v.416	happen	happen.v.1		48-54	[Jay_Sekulow] They can also which will probably happen through the investigative process that's probably under way as we speak Dan find out about   the   this information /.
happen.v.417	happen	happen.v.1		56-62	[Dan_Abrams] But   that's --   look that's not going to happen all right /.
happen.v.418	happen	happen.v.1		31-37	[Dan_Abrams] it's not going to happen /.
happen.v.419	happen	happen.v.1		30-36	[Dan_Abrams] I mean it wo n't happen /.
happen.v.420	happen	happen.v.1		76-82	[Dan_Abrams]   That may --   look   tha- that may ha- --     th-   that may happen /.
happen.v.421	happen	happen.v.1		105-113	[Russell_Vancamp] and   any   any normal   human bead would be --   human being would be shocked by what happened here and how easy it would have been for uh the uh responsible authorities to look back at a twenty five year history of this devil incarnate and uh not let him loose /.
happen.v.422	happen	happen.v.1		52-60	[Russell_Vancamp] and this situation would not have happened /.
happen.v.423	happen	happen.v.1		217-224	[Dan_Abrams] Is there a danger that   if   if lawsuits like this succeed   that   that basically any time a uh public official   does something   uh acts in a particular way or does n't act that if something horrible happens later that person will be held civily responsible /?
happen.v.424	happen	happen.v.1		45-53	[Russell_Vancamp] and then horrendous things happened to little kids /.
happen.v.425	happen	happen.v.1		125-133	[Dan_Abrams]   An-   and you think it's fair then to say that   y-   you blame the Minnesota authorities for everything that happened here /?
happen.v.426	happen	happen.v.1		214-222	[Russell_Vancamp] and had they done their job right back there and had uh   in-   invesigated it properly in this information age that   we   we have it is my opinion and the families ' opinion this would have not happened /.
happen.v.427	happen	happen.v.1		48-57	[Russell_Vancamp] But we want to stop this from happening in the future /.
happen.v.428	happen	happen.v.1		19-26	[Dan_Abrams] If it happens then you want to blame Bush for not acting /.
happen.v.429	happen	happen.v.2		18-24	[speaker1] Well I happen to think that the way Karl Rove and George Bush are trying to redefine the issue which is about domestic security /-
happen.v.430	happen	happen.v.1		64-72	[Darryl_Littlejohn] I mean   I 'm truly   I 'm truly sorry what happened to this young lady /.
happen.v.431	happen	happen.v.1		136-144	[Dan_Abrams]   But   but the problem Gail Abramson is it is a crime   if the --   if the bar manager lied to the authorities about what happened led them on a wild goose chase /.
happen.v.432	happen	happen.v.1		72-80	[Sally]   I I   I have to tell you that   I   uh when all of this first happened I   you know I saw this young teacher /.
happen.v.433	happen	happen.v.1		37-46	[Alyssa_Rayburger] and here's what's happening /.
happen.v.434	happen	happen.v.1		73-81	[Dan_Abrams] um You know she's saying that this was perfectly clear what happened that she   starts   goes home with this guy at age fourteen and then he effectively locks her in the home /.
happen.v.435	happen	happen.v.1		64-73	[Alex_Thier] And Afghanistan really represents something that's happening in the broader Islamic world which is a tension between democratic values on one hand and Islamic values on the other hand /.
happen.v.436	happen	happen.v.1		185-194	[Dan_Abrams] I mean since you were involved in helping them create their constitution and their law   wh-   when you were helping them do that did you foresee something like this maybe happening /?
happen.v.437	happen	happen.v.1		63-69	[Alex_Thier] it's a travesty um that something like this could happen anywhere in the world /.
happen.v.438	happen	happen.v.1		51-57	[Dan_Abrams] I mean it sounds like what's going to happen is the government's going to declare this guy mentally ill /.
happen.v.439	happen	happen.v.1		41-48	[David_Gregory] And then we 'll see what happens /.
happen.v.440	happen	happen.v.1		59-65	[David_Gregory] Maybe   that's --   uh that's not going to happen /.
happen.v.441	happen	happen.v.1		57-63	[Norm_Coleman] He was saying hey folks it's not going to happen /.
happen.v.442	happen	happen.v.1		33-39	[Norm_Coleman] It's not going to happen /.
happen.v.443	happen	happen.v.1		71-77	[Norm_Coleman] And he has got a guy by his side who can help make that happen /.
happen.v.444	happen	happen.v.1		33-39	[Norm_Coleman] I wish it did n't happen /.
happen.v.445	happen	happen.v.1		44-50	[Chris_Matthews]   Will they --   will that happen /?
happen.v.446	happen	happen.v.1		35-43	[Steve_McMahon] In fact it's never happened before /.
happen.v.447	happen	happen.v.1		47-53	[Chris_Matthews] Do you think that is going to happen /?
happen.v.448	happen	happen.v.1		49-55	[Melanie_Morgan] We have no idea what's going to happen /.
happen.v.449	happen	happen.v.1		81-89	[Chris_Matthews] You know in the beginning of World War Two the worst thing that happened uh in the century uh   the   uh the French army was bigger and more impressive than the German army /.
happen.v.450	happen	happen.v.1		68-77	[Chris_Matthews] Melanie how do we get the straight scoop on what's happening in Iraq because people tell me there's only two ways to go over there as a journalist I think your experience confirms this you either go over there and stay in the green zone or   that   that part   of   uh uh which is very secure and it's basically a compound or you go out with a unit as   an embedded --   uh basically part of the unit an embedded reporter /.
happen.v.451	happen	happen.v.1		93-102	[Paul_Rieckhoff] So what I really want to do is educate the public about the truth of what's happening there /.
happen.v.452	happen	happen.v.1		25-33	[Sherrod_Brown] But what happened in southwest Ohio Secretary Blackwell's right /.
happen.v.453	happen	happen.v.1		25-33	[Ken_Blackwell] What has happened in the state of Ohio is that Bob Taft has increased spending and he has in fact raised taxes /.
happen.v.454	happen	happen.v.1		75-84	[Mike_Gowan] So the idea is to show uh lawmakers the better part of what's happening there /.
happen.v.455	happen	happen.v.1		33-42	[Collette_Cassidy] Here's what's happening /.
happen.v.456	happen	happen.v.1		61-68	[Steven_Lynch] So uh   it   it has uh a lot to do about what happens next /.
happen.v.457	happen	happen.v.1		22-30	[Chris_Matthews] What happened in fifty   /-
happen.v.458	happen	happen.v.1		27-36	[Bob_Shrum] Look at what's happening this weekend /.
happen.v.459	happen	happen.v.1		30-36	[Bob_Shrum] It's not going to happen /.
happen.v.460	happen	happen.v.1		70-78	[Condoleezza_Rice] But if you really believe that the only thing that happened on September eleventh was people flew airplanes into buildings I think you have a very narrow view of what we faced on September eleventh /.
happen.v.461	happen	happen.v.1		46-52	[Tim_Russert] Are you aware that was going to happen /?
happen.v.462	happen	happen.v.1		23-29	[Tim_Russert] Will not happen /.
happen.v.463	happen	happen.v.1		48-54	[Condoleezza_Rice] I do n't think it's going to happen /.
happen.v.464	happen	happen.v.1		31-37	[John_Harwood] That also could happen on some budget issues as well as a way of trying to make some sort of common cause between moderate Democrats and moderate Republicans /.
happen.v.465	happen	happen.v.1		24-31	[Charlie_Cook] And what happens in fifteen provinces does n't matter /.
happen.v.466	happen	happen.v.1		57-63	[Elisabeth_Bumiller] it's unclear if anything's going to happen /.
happen.v.467	happen	happen.v.1		59-65	[John_Harwood] Well chances are pretty good something will happen /.
happen.v.468	happen	happen.v.1		26-32	[Charlie_Cook] Now it can happen /.
happen.v.469	happen	happen.v.1		53-59	[Elisabeth_Bumiller] But he also has said yes it can happen the way Charlie Cook says /.
happen.v.470	happen	happen.v.1		63-69	[John_Harwood] And secondly it might not be the worst thing to happen to George ~W Bush if Democrats had a weak majority /.
happen.v.471	happen	happen.v.1		45-52	[Elisabeth_Bumiller] Right well this is what happens when you call for democracy   in   in problematic parts of the world /.
happen.v.472	happen	happen.v.1		23-30	[David_Broder] If that happens the Republicans would benefit /.
happen.v.473	happen	happen.v.1		28-36	[Chuck_Schummer] But what's happened here , because there is such a view that the President's power is infinite and unchecked by anybody first time ever a President has had those kinds of views they keep running into brick walls [Chuck_Schummer] In this case a Supreme Court that has generally been sympathetic to executive power /.
happen.v.474	happen	happen.v.1		35-44	[Chuck_Schummer] But here's what's happening /.
happen.v.475	happen	happen.v.1		53-60	[Chuck_Schummer] I 'm not going to speculate on what happens after the primary [Chuck_Schummer] Because we believe Joe Leiberman is going to win /.
happen.v.476	happen	happen.v.1		101-107	[Chuck_Schummer] And   it   I 'm not going to undermine my candidate by speculating about what might happen afterwards /.
happen.v.477	happen	happen.v.1		82-89	[Chuck_Schummer] When you have a candidate you 're supporting you do n't say what happens if he does n't win /?
happen.v.478	happen	happen.v.2		57-64	[Bill_Safire] And here we have a Long Island congressman happens to be named King who's saying treason and put these reporters in jail /.
happen.v.479	happen	happen.v.1		150-158	[Andrea_Mitchel]   le- le-     Let me refre- --   [Andrea_Mitchel] Now   let me --   let me refresh all of our memories about something else that had happened /.
happen.v.480	happen	happen.v.1		24-30	[Bill_Bennett] This can happen /.
happen.v.481	happen	happen.v.1		244-252	[Dana_Priest] Some people think that the administration has gone too far in some of the counterterrorism measures they 've taken [Dana_Priest] And that some of the things that we   were   are revealing are creating a debate that could not have happened before /.
happen.v.482	happen	happen.v.1		213-219	[Bill_Safire] No I think uh the administration should follow   what the --   the guideline that the Supreme Court has suggested which is go to Congress   and   and get some kind of solid guidelines on what should happen /.
happen.v.483	happen	happen.v.1		78-86	[David_Kraslaw] Because of our involvement in Vietnam and because of what has happened at the Pentagon Papers   and   and the Watergate case a great many of our youth have lost faith in our institutions /.
happen.v.484	happen	happen.v.1		23-31	[Robert_Gallucci] What happened was we did do a deal /.
happen.v.485	happen	happen.v.1		74-82	[Robert_Gallucci] But   really   really you ought to be clear here what's happened /.
happen.v.486	happen	happen.v.1		53-61	[Governor_Richardson] I was in North Korea when that happened /.
happen.v.487	happen	happen.v.1		49-58	[Governor_Richardson] He knows everything that's happening /.
happen.v.488	happen	happen.v.1		155-161	It also empowers the president to make recess appointments , without Senate approval : `` The President shall have Power to fill up all Vacancies that may happen during the Recess of the Senate , by granting Commissions which shall expire at the End of their next Session . ''
happen.v.489	happen	happen.v.1		43-51	`` If you can use data to reconstruct what happened in the past , you have much more confidence in predictions for the future , '' said Lonnie Thompson , a research scientist at Ohio State who dug for and analyzed the ice samples .
happen.v.490	happen	happen.v.1		37-46	A year ago , when almost nothing was happening amid these desolate dunes , `` you 'd spend two days working and two days in the yard , '' he recalls .
happen.v.491	happen	happen.v.1		5-13	What happened ?
happen.v.492	happen	happen.v.1		90-99	`` This is an opportune time to find mutual ways -LCB- to prevent -RCB- price shocks from happening again , '' he says .
happen.v.493	happen	happen.v.1		26-32	I really want to see that happen again . ''
happen.v.494	happen	happen.v.1		16-24	Pretend Nothing Happened 
happen.v.495	happen	happen.v.1		23-32	`` Thank goodness it's happening .
happen.v.496	happen	happen.v.1		15-23	It should have happened sooner , '' said Elizabeth Glaser , a Los Angeles mother and activist who contracted the AIDS virus through a blood transfusion , and transmitted it to two of her children .
happen.v.497	happen	happen.v.1		8-15	`` What happens to those two basketball contracts will shape the next five years of network sports , '' says Peter Lund , a former CBS Sports president now at Multimedia Inc .
happen.v.498	happen	happen.v.1		34-41	`` It's too early to tell '' what happens after that , he says .
happen.v.499	happen	happen.v.1		20-26	`` If that does n't happen , then we press forward on another vehicle and a separate vote , '' said press secretary Marlin Fitzwater .
happen.v.500	happen	happen.v.1		103-109	From the parts of the transcript read by Mr. Lang , it was unclear what exactly Mr. Lorin feared might happen .
happen.v.501	happen	happen.v.2		5-11	`` I happen to think it was right , '' Mr. Bush said flatly .
happen.v.502	happen	happen.v.1		6-13	As it happens , the Nasdaq composite did continue to fall for two days after the initial plunge .
happen.v.503	happen	happen.v.1		11-18	Until that happens , glasnost can not begin to deserve the kind of credibility Mr. Shevardnadze was bidding for with his confessions on Monday .
happen.v.504	happen	happen.v.1		5-12	That happens when nervous stock investors dump equities and buy Treasurys , which are higher in quality and thus considered safe .
happen.v.505	happen	happen.v.1		192-198	Dealers said players shied away from the note sale because they were concerned that prices at the time of the auction might erode if the stock market staged a recovery , which , in fact , did happen .
happen.v.506	happen	happen.v.1		3-11	It happened four days after he was sentenced to life in prison for ordering a 1979 murder .
happen.v.507	happen	happen.v.1		156-165	Moreover , there are questions , particularly among atmospheric scientists who know this subject best , about the ability of anyone to know what in fact is happening to the ozone layer .
happen.v.508	happen	happen.v.2		6-13	As it happens , Arthur D. Little is not at all interested in throwing cold water on ozone depletion and global warming theories .
happen.v.509	happen	happen.v.2		16-23	Du Pont , as it happens , has a potential substitute for CFCs .
happen.v.510	happen	happen.v.1		113-119	What kind of initiative should anyone expect from people out on the line who 've read all this and know what can happen if they fail ?
happen.v.511	happen	happen.v.2		245-253	Elsewhere , in an attempt to explain without stating it plainly that Baker had a large gay following later in her career when she was an overdressed singer rather than underdressed dancer , Ms. Rose writes : `` She was a female impersonator who happened to be a woman . ''
happen.v.512	happen	happen.v.1		100-106	But that could change if demand for OPEC's oil softens seasonally early next year as some think may happen .
happen.v.513	happen	happen.v.1		33-41	I do n't know if this would have happened somewhere else . ''
happen.v.514	happen	happen.v.1		64-70	But the latest mutual fund performance figures do show what can happen when the going gets rough .
happen.v.515	happen	happen.v.1		107-115	Noting that equity funds are up nearly 60 % from their post-crash low on Dec. 3 , 1987 , he said that what happened last week `` may not be enough of an adjustment .
happen.v.516	happen	happen.v.1		123-131	After the three members of the court introduced themselves , the chairman of the panel said : `` Go ahead and tell us what happened .
happen.v.517	happen	happen.v.1		3-11	It happened at Northrop Corp. in Los Angeles .
happen.v.518	happen	happen.v.1		250-256	In case managers and personnel specialists are unsuccessful and subordinates take their complaints to a company court or adjudicator , teach managers to accept reversals as a fact of business life , for in a good due-process system they are bound to happen .
happen.v.519	happen	happen.v.1		24-30	A lot of bad things can happen in 12 years .
happen.v.520	happen	happen.v.1		5-12	What happens if the sponsors do n't have the cash to pay the tuitions ?
happen.v.521	happen	happen.v.1		77-85	He phoned them with updates on the investment , such as `` funny things that happened at the well that week , '' he says .
happen.v.522	happen	happen.v.1		32-40	Nick Cortese thinks that's what happened to him .
happen.v.523	happen	happen.v.1		15-23	So if anything happened to me , I 'd want to leave behind enough so that my 33-year-old husband would be able to pay off the mortgage and some other debts -LRB- though not , I admit , enough to put any potential second wife in the lap of luxury -RRB- .
happen.v.524	happen	happen.v.1		22-30	`` If Webster had n't happened , you would n't be here , '' Linda Bowker tells a reporter in the Trenton office of the National Organization for Women .
happen.v.525	happen	happen.v.1		108-114	The older generation has been torn between a fear of tampering with the status quo and a fear of what might happen if they did n't .
happen.v.526	happen	happen.v.1		39-45	Mr. Honecker's removal `` was bound to happen , '' says one aide to Chancellor Kohl .
happen.v.527	happen	happen.v.1		16-24	Typical is what happened to the price of ethylene , a major commodity chemical produced in vast amounts by many oil companies .
happen.v.528	happen	happen.v.1		76-82	The repositioning bid is aimed at CNN's unsteady viewership -- and what may happen to it as the cable-TV news market grows more competitive .
happen.v.529	happen	happen.v.2		40-47	Do n't say the TV sitcom , because that happens to be a genre that , in its desperate need to attract everybody and offend nobody , resembles politics more than it does comedy .
happen.v.530	happen	happen.v.1		40-46	`` No one can predict exactly what will happen on the House side , '' said Senate Minority Leader Robert Dole -LRB- R. , Kan . -RRB- .
happen.v.531	happen	happen.v.1		95-102	Here's what several leading market experts and money managers say about Friday's action , what happens next and what investors should do .
happen.v.532	happen	happen.v.1		21-28	Mr. Curzio says what happens now will depend a good deal on the Federal Reserve Board .
happen.v.533	happen	happen.v.1		15-23	Such as , what happened when Congress wanted to know about $ 400 toilet seats or whatever they supposedly cost ?
happen.v.534	happen	happen.v.1		7-13	It can happen before you can turn around . ''
happen.v.535	happen	happen.v.1		16-22	`` That did not happen .
happen.v.536	happen	happen.v.1		33-42	The plunge in stock prices `` is happening at a time when the economy has already slowed down , '' says economist Lawrence Chimerine of WEFA Group , a Bala Cynwyd , Pa. , forecasting company .
happen.v.537	happen	happen.v.2		6-14	As it happened , political resistance developed among educational and minority interests that count on the present education grant system , so the national-service devotees decided to abandon the supposedly crucial principle of `` give in order to get . ''
happen.v.538	happen	happen.v.1		31-37	Justin's plight shows what can happen when a tiny company suddenly faces the full legal might of a wrathful multinational .
happen.v.539	happen	happen.v.2		5-12	This happens to have the same view as Siemens ' development strategies .
happen.v.540	happen	happen.v.1		33-41	The Southern Anhui Incident that happened fifty years ago was a tragedy that shocked China and foreign countries .
happen.v.541	happen	happen.v.1		118-126	"He said , "" In order to get a good appraisal at the end of the year , I changed the time and place of incidents which happened or I had witnessed in the past , and fudged such scenarios as ' the director general of revenue insists on giving Guofu Ba a reward of 50 yuan ' and ' Guofu Ba's child was ill and needed money urgently ' , etc . """
happen.v.542	happen	happen.v.1		23-32	The key to this change happening is there is a good Party branch who leads the masses to cure poverty and make wealth .
happen.v.543	happen	happen.v.2		11-19	It just so happened that the annual meeting of the International Germanic Language and Literature Association that is held every five years was held in Tokyo this year .
happen.v.544	happen	happen.v.1		65-71	In international trade , increases and decreases in trade volume happen frequently .
happen.v.545	happen	happen.v.1		57-63	He pointed out that regardless of whatever major changes happen in the international situation , maintaining friendly relations between the two countries , namely China and France , will always be important for the peace , stability and development of the world .
happen.v.546	happen	happen.v.1		84-93	Decisive measures must be adopted to prevent serious water pollution accidents from happening again in the Huai River drainage area .
happen.v.547	happen	happen.v.1		5-12	""" It happens in Taiwan too . """
happen.v.548	happen	happen.v.1		3-10	It happens that many modern guys who go in for dressing up are also showing a trend toward androgynous standards of beauty .
happen.v.549	happen	happen.v.1		27-35	In fact , this has already happened in Taiwan's public , which has seen the UN effort fail repeatedly .
happen.v.550	happen	happen.v.1		126-135	Taiwan was very cut off from the world in those days , and those studying art naturally wanted to see for themselves what was happening elsewhere .
happen.v.551	happen	happen.v.1		5-12	What happens when a Taiwanese expatriate settles in Shanghai ?
happen.v.552	happen	happen.v.1		61-69	Eventually he came to forget almost everything that had ever happened to him , both the sorrows and the joys .
happen.v.553	happen	happen.v.1		148-156	Suddenly there is a crash , followed by a gasp , and Lu Hsiu-chin , director of the Research and Collections Department , rushes in to see what has happened .
happen.v.554	happen	happen.v.2		34-42	She hit the jackpot , because Liu happened to have a good friend named Cheng Yung-gwo , a ceramic artist , who had also studied in the Department of Archeology and Anthropology at NTU .
happen.v.555	happen	happen.v.1		58-64	""" If you 're going to have a crisis , it's most likely to happen during the "" midlife transition , "" from 40 to 45 , "" says Li ."
happen.v.556	happen	happen.v.2		16-24	On the plane he happened to meet Buddhist Master Hsingyun of Foguangshan Temple .
happen.v.557	happen	happen.v.2		58-66	Of course , the fact that Gao is now a French citizen and happened to win the Nobel Prize for literature just two months before the show did n't hurt either .
happen.v.558	happen	happen.v.1		47-56	Many growers just ca n't find words for what's happening , especially with what's going to happen later , joining that whatever - it - is trade organization .
happen.v.559	happen	happen.v.1		47-56	Many growers just ca n't find words for what's happening , especially with what's going to happen later , joining that whatever - it - is trade organization .
happen.v.560	happen	happen.v.2		73-80	In it a Japanese man goes to Australia to find the car of his dreams and happens to meet a blind girl named B.G. -LRB- Byrne -RRB- .
happen.v.561	happen	happen.v.1		82-89	Floating Life , which was shot on an Australian government grant , describes what happens to a Hong Kong family with five children when they move to Australia before Hong Kong's return to Chinese rule .
assemble.v.1	assemble	assemble.v.2		91-101	Investigators are heading into this steamy port city to begin analyzing the theories while assembling the facts .
assemble.v.2	assemble	assemble.v.2		33-41	They are going to allow India to assemble about 140 of these bombers here in India , and they are also going to finalize a deal whereby India will acquire the Admiral Gorshkov .
assemble.v.3	assemble	assemble.v.1		44-53	It was the first time Israeli lawmakers had assembled since the Palestinian uprising began a month ago .
assemble.v.4	assemble	assemble.v.2		66-74	For his part President Clinton said his only advice to Bush is to assemble a good team and to do what he thinks is right .
assemble.v.5	assemble	assemble.v.1		85-94	That is handful more nations that were actively involved in the coalition his father assembled 12 years ago for the Persian Gulf War , but there is a significant difference , of course .
assemble.v.6	assemble	assemble.v.1		3-12	He assembled a group of 25 men , composed of wounded troopers awaiting evacuation , the company clerk , supply men , cooks and drivers , and led them to the hill .
assemble.v.7	assemble	assemble.v.1		62-71	Ever since the fire of 1812 destroyed the beautiful furniture assembled by President Thomas Jefferson , the White House has collected a hodgepodge of period pieces , few of them authentic or aesthetic .
assemble.v.8	assemble	assemble.v.2		71-80	Since the days when their two thousand pairs of skis outnumbered those assembled anywhere else in the United States , the students have stopped regarding the Olympic Ski Team as another name for their own .
assemble.v.9	assemble	assemble.v.2		145-154	Even though in most cases the completion of the definitive editions of their writings is still years off , enough documentation has already been assembled to warrant drawing a new composite profile of the leadership which performed the heroic dual feats of winning American independence and founding a new nation .
assemble.v.10	assemble	assemble.v.2		122-131	He opens his discourse , however , with a review of the Eisenhower inaugural festivities at which a sympathetic press had assembled its massive talents , all primed to catch some revelation of the emerging new age .
assemble.v.11	assemble	assemble.v.2		144-153	But the problem is one which gives us the measure of a man , rather than a group of men , whether a group of doctors , a group of party members assembled at a dinner to give their opinion , or the masses of the voters .
assemble.v.12	assemble	assemble.v.2		83-93	After he had finished the first two volumes of his Lincoln , Sandburg went to work assembling a book of songs out of hobo and childhood days and from the memory of songs others had taught him .
assemble.v.13	assemble	assemble.v.2		39-48	Here are a few facts and figures I 've assembled .
assemble.v.14	assemble	assemble.v.2		114-123	[Marlon_Defillo] You know when this was brought on yesterday morning uh the superintendent who was out of town uh assembled his   his senior managers including myself /.
