context_id	word	gold_sense_id	predict_sense_id	positions	context
violate.v.18	violate	violate.v.1		69-77	[Bill_Bennett] People who signed those agreements in government have violated the law /. [Bill_Bennett] they have violated their oath /. [Bill_Bennett] They have done so by talking to Dana Priest talking to Risen and talking to Lichtblau /.
violate.v.19	violate	violate.v.1		149-157	[Governor_Richardson] Secretary Albright almost got a missile agreement /. [Governor_Richardson] Uh Jimmy Carter got uh an agreement which was later violated regrettably with the father Kim Jong-Il /. [Governor_Richardson] My point is that face to face discussions with the United States directly I believe is a precursor /.
violate.v.20	violate	violate.v.1		220-227	Title X funds are the single largest source of federal funding for family-planning services, according to the opinion by the Second U.S. Circuit Court of Appeals in New York. The panel ruled that the restrictions do n't violate the freedom of speech of health care providers and that the limits on counseling services do n't violate the rights of pregnant women. INQUIRY CLEARS TEXAS JUDGE of bias in comments on homosexual murder victims.
violate.v.21	violate	violate.v.1		220-227	Title X funds are the single largest source of federal funding for family-planning services, according to the opinion by the Second U.S. Circuit Court of Appeals in New York. The panel ruled that the restrictions do n't violate the freedom of speech of health care providers and that the limits on counseling services do n't violate the rights of pregnant women. INQUIRY CLEARS TEXAS JUDGE of bias in comments on homosexual murder victims.
violate.v.22	violate	violate.v.1		340-347	The judge was quoted as referring to the victims as ``queers ''and saying they would n't have been killed`` if they had n't been cruising the streets picking up teenage boys.'' But Robert R. Murray, a special master appointed by the Texas Supreme Court, said Judge Hampton did n't breach any judicial standards of fairness, although he did violate the state's judicial code by commenting publicly on a pending case. Observing that the judge ``has never exhibited any bias or prejudice, ''Mr. Murray concluded that he`` would be impartial in any case involving a homosexual or prostitute'' as a victim.
violate.v.23	violate	violate.v.1		268-275	The president could probably not avoid this restriction by choosing people willing to serve without pay, because the Anti-Deficiency Act prohibits voluntary service to the government. The 1990 appropriations bills also contain a number of ``muzzling ''provisions that violate the recommendation clause in Article II of the Constitution. Muzzling provisions, which might be called`` blindfold laws'' as well, prevent the executive branch from even looking at certain policy options, let alone from recommending them to Congress.
violate.v.24	violate	violate.v.1		201-208	Muzzling provisions, which might be called ``blindfold laws ''as well, prevent the executive branch from even looking at certain policy options, let alone from recommending them to Congress. Such laws violate the provision in Article II that requires the president to make recommendations to Congress, but which gives the president the discretion to select the subject matter of those recommendations. Typically, these laws seek to prevent executive branch officials from inquiring into whether certain federal programs make any economic sense or proposing more market-oriented alternatives to regulations.
violate.v.25	violate	violate.v.1		114-121	The Constitution does not expressly give the president such power. However, the president does have a duty not to violate the Constitution. The question is whether his only means of defense is the veto.
violate.v.26	violate	violate.v.1		298-305	The excision of unconstitutional conditions in an appropriations bill would be a power of far more limited applicability. One could argue that it is not an assertion of a item veto at all for the president, by exerting a power of excision, to resist unconstitutional conditions in legislation that violate the separation of powers. There is no downside if the president asserts a right of excision over unconstitutional conditions in the fiscal 1990 appropriations bills.
violate.v.27	violate	violate.v.1		243-252	The plan relies heavily on $240 million in credit and loan guarantees in fiscal 1990 in hopes of stimulating future trade and investment. South Africa accused armed Namibian nationalist guerrillas of crossing from bases in neighboring Angola, violating U.N.-supervised peace plans for the territory's independence from Pretoria. South African troops were placed on alert.
violate.v.28	violate	violate.v.1		374-382	Sen. Mitchell said that congressional Democrats intend to honor the March agreement to give non-lethal support to the Contras through the February elections, although he added that the agreement requires that the Contras not initiate any military action. Mr. Ortega's threat to breach the cease-fire comes as U.S. officials were acknowledging that the Contras have at times violated it themselves. Secretary of State James Baker, who accompanied President Bush to Costa Rica, told reporters Friday: ``I have no reason to deny reports that some Contras ambushed some Sandinista soldiers. ''
violate.v.29	violate	violate.v.1		176-183	Ohio Democrat Howard Metzenbaum refused to support any plan that might get people hurt, a charming notion for a great power. Maine Republican William Cohen said the plan might violate the assassination ban. So the administration dropped it.
violate.v.30	violate	violate.v.1		238-246	Consider the troubling dissonance between Mr. Shevardnadze's speech of confession this week and the hang-tough defense of everyone concerned with the Iran-Contra affair. The Soviet foreign minister publicly concedes that his government ``violated norms of behavior ''in Afghanistan and just plain lied about the radar station. We have people in high place still lying through their teeth about Iran-Contra, and that apparently is n't going to change.
violate.v.31	violate	violate.v.1		166-175	Mr. Packwood all but conceded defeat, telling Mr. Mitchell: ``I sense at this stage you may have the votes. ''The two lawmakers sparred in a highly personal fashion, violating usual Senate decorum. Their tone was good-natured, with Mr. Packwood saying he intended to offer the proposal again and again on future legislation and Sen. Mitchell saying he intended to use procedural means to block it again and again.
violate.v.32	violate	violate.v.1		307-316	One executive familiar with the Bloomingdale's situation said, ``No book has been issued regarding Bloomingdale's, there are no projections, so I doubt very much whether any bid has been made. ''Separately, a Campeau shareholder filed suit, charging Campeau, Chairman Robert Campeau and other officers with violating securities law. The suit, filed in U.S. District Court in Manhattan, seeks class-action status.
violate.v.33	violate	violate.v.1		230-238	Quickview Systems Inc. said it filed a lawsuit against Apple Computer Inc., claiming patent infringement in an element of Apple's popular HyperCard software program. The suit, filed in Minneapolis federal court, claims that Apple violated a Quickview patent that allows computer users to display ``only portions of multiple fields on a computer screen with the ability to see the entire contents of any given field. ''The HyperCard program allows users to design applications for Macintosh computers without having to be hardcore programmers and is distributed with every Macintosh sold.
violate.v.34	violate	violate.v.1		193-201	Probably the most clear-cut Soviet violation, for example, is the Krasnoyarsk radar. -- ``Arms Control Reality, ''Nov. 20, 1984, the first of some 20 Journal editorials saying that Krasnoyarsk violated the ABM treaty. --`` Whether the installation is for early warning or space track, it clearly is not deployed,'' the lawmakers said.
violate.v.35	violate	violate.v.1		278-285	Since Mr. Shevardnadze did not address this topic before the Supreme Soviet, the Soviet Union's official position remains that the anthrax deaths were caused by tainted meat. We doubt this claim just as we doubted Mr. Shevardnadze's assurance last year that Krasnoyarsk did n't violate the ABM treaty. And just as we did not believe the tendentious claims of the Congressmen and arms-control advocates who visited Krasnoyarsk, we are in no way persuaded by the assent to the tainted-meat theory by a U.S. team of scientists who met with Soviet counterparts in Washington last year.
violate.v.36	violate	violate.v.1		228-236	But the stated U.S. position is detailed and specific, and the prospect of biological warfare is profoundly chilling. The Soviets should be willing to set in motion a process that would allow them to acknowledge that Sverdlovsk violated the 1972 agreement or, alternatively, that would give U.S. specialists reasonable confidence that this was a wholly civilian accident. Until that happens, glasnost can not begin to deserve the kind of credibility Mr. Shevardnadze was bidding for with his confessions on Monday.
violate.v.37	violate	violate.v.1		206-214	The text of the ``new policy ''guidelines from the Criminal Division are reprinted nearby. They strongly suggest that Justice's prosecutions of Drexel Burnham Lambert, Michael Milken and Princeton\/Newport violated notions of fundamental fairness. Justice is attempting to avoid a replay of these tactics.
violate.v.38	violate	violate.v.1		237-245	Italy's Foreign Ministry said it is investigating exports to the Soviet Union by an Ing. C. Olivetti & Co. subsidiary called OCN-PPL that makes numerically controlled machine tools. Although Italy's investigation of whether Olivetti had violated Western export-control rules had previously been made known, this marked the first time the unit and product were named. The U.S. is worried about the convertibility of Olivetti's machine tools to military use.
violate.v.39	violate	violate.v.2		253-260	It's that we do n't want to. And the reason we do n't want to is that effective education would require us to relinquish some cherished metaphysical beliefs about human nature in general and the human nature of young people in particular, as well as to violate some cherished vested interests. These beliefs so dominate our educational establishment, our media, our politicians, and even our parents that it seems almost blasphemous to challenge them.
violate.v.40	violate	violate.v.1		157-166	JURY'S CRIMINAL CONVICTION under Superfund law is a first. Charles A. Donohoo, sole proprieter of a Louisville, Ky., demolition company, was found guilty of violating the Superfund law as well as the Clean Air Act. Criminal convictions under the federal Superfund law are rare, and the decision is the first jury verdict in such a case.
violate.v.41	violate	violate.v.1		124-133	In 1986 Congress strengthened the penalty by making it a felony. Mr. Donohoo was convicted in Louisville late last month of violating Superfund by failing to report the release of asbestos into the environment from a building he was demolishing. He was also convicted of failing to properly remove asbestos from the building, a violation of the Clean Air Act.
violate.v.42	violate	violate.v.1		34-42	SHEVARDNADZE ADMITTED that Moscow violated the 1972 ABM treaty. In a foreign-policy address before the Soviet legislature, the foreign minister conceded that the radar station in Krasnoyarsk breached the superpower Anti-Ballistic Missile treaty and said it would be dismantled.
violate.v.43	violate	violate.v.1		326-334	In a foreign-policy address before the Soviet legislature, the foreign minister conceded that the radar station in Krasnoyarsk breached the superpower Anti-Ballistic Missile treaty and said it would be dismantled. Shevardnadze said it took Gorbachev's government four years to determine that the station's location in Siberia violated the accord, as Western arms-control officials have long contended. He also denounced Moscow's nine-year involvement in the war in Afghanistan, saying it involved ``gross violations of... civil norms and ethics. ''
violate.v.44	violate	violate.v.1		371-378	Mr. Asman is also annoyed that Mr. Castro has resisted collaboration with U.S. officials, even though by his own account that collaboration has been devised essentially as a mechanism for acts directly hostile to the Cuban regime, such as facilitating defections. I think it's a little disingenuous to be surprised that Fidel does n't invite the U.S. State Department to violate the jurisdiction of the Cuban government over its own territory. We badly need to follow fact rather than the rhetoric of conventional wisdom.
violate.v.45	violate	violate.v.1		129-137	Three other Haagen shopping centers in the Watts area are doing almost as well. A successful low-crime mall in a high-crime area violates the more typical inner-city pattern, in which commercial areas are taken over by unruly youth, gangs, and the criminal element, with an erosion of the customer base, development capital, and insurability. Major regional and national chain stores are replaced by mom-and-pop operations offering poorer-quality merchandise at higher prices.
violate.v.46	violate	violate.v.1		514-523	This well may be the first time that the venerable Rockefeller University has brushed up publicly against the intimidations now common in American science. John Dingell demagogues a David Baltimore, animal-rights activists do $3.5 million of damage to labs at the U.Cal-Davis, Meryl Streep decries the horrors of chemistry on talk shows, Jeremy Rifkin files lawsuits in federal court to thwart biotech experiments, and Dutch-elm-disease researcher Gary Strobel's own colleagues at Montana State denounce him for ``violating ''EPA rules. Scientists are mistaken who still think that the anti-science movement in this country is n't their concern or that a David Baltimore could have somehow placated a John Dingell.
violate.v.47	violate	violate.v.1		199-208	The statement added, ``Someone has regrettably chosen to selectively summarize portions of highly classified correspondence between the two branches of government. Not only does this come close to a violation of law, it violates the trust we have all worked to develop. ''Sen. Boren said,`` It's time to stop bickering and work together to develop a clear and appropriate policy to help the country in the future.
violate.v.48	violate	violate.v.1		354-361	Republican Sen. William Cohen of Maine, the panel's vice chairman, said of the disclosure that ``a text torn out of context is a pretext, and it is unfair for those in the White House who are leaking to present the evidence in a selective fashion. ''Sen. Boren said the committee could n't defend itself by making the documents public because that would violate classification rules. But the chairman and other committee members stressed that the notification guideline was n't imposed on the White House by a meddling Congress.
violate.v.49	violate	violate.v.1		207-214	Congress closed this loophole last year, or thought it did. However, Monarch Capital Corp. of Springfield, Mass., has developed a ``combination plan ''of annuity and insurance coverage that it says does not violate the new regulations and that allows policy loans without tax consequences. But the percentage of your cash reserve that you can borrow tax-free is very small.
violate.v.50	violate	violate.v.1		273-281	Senate Democratic leaders said they had enough votes to defeat a proposed constitutional amendment to ban flag burning. The amendment is aimed at skirting a Supreme Court ruling that threw out the conviction of a Texas flag-burner on grounds that his freedom of speech was violated. Federal researchers said lung-cancer mortality rates for people under 45 years of age have begun to decline, particularly for white males.
violate.v.51	violate	violate.v.1		128-136	President Bush called his attention to the matter during the Italian leader's visit here last week. Olivetti has denied that it violated Cocom rules, asserting that the reported shipments were properly licensed by the Italian authorities. Although the legality of these sales is still an open question, the disclosure could n't be better timed to support the position of export-control hawks in the Pentagon and the intelligence community.
violate.v.52	violate	violate.v.1		134-143	``Our doors are open, ''an NBC spokesman says. NBC may yet find a way to take a passive, minority interest in a program-maker without violating the rules. And any NBC effort could prompt CBS Inc. and ABC's parent, Capital Cities\/ABC Inc., to look for ways of skirting the fin-syn regulations.
violate.v.53	violate	violate.v.1		584-592	In order to standardize construction procedures and to guard against the emergence of disorderly phenomena, the new region's management committee promptly announced a series of documents for standardizing the construction market in accordance with the relevant national regulations and the regulations of Shanghai Municipality, while accommodating the realities of Pudong's development. The documents include: management methods for bidding on construction projects; a certain number of regulations for demolition and removal work; implementation methods for fixing construction that violated regulations; construction suggestions for communications installations and cable setups; provisional methods for environmental management at construction work sites; etc. Essentially they are worked out to the point where every single link has clearly defined and specific regulations.
violate.v.54	violate	violate.v.1		246-254	At the beginning of September of this year, the US Federal District Court of New Mexico reached a verdict: in the claim lodged by the plaintiff, the facts are clear and the evidence plentiful; the defendant, the First National Bank had obviously violated Chapter Four of the US Commercial Code of and Article No. 322 of the International Chamber of Commerce. The court ruled that the bank should take full liability for the amount of 31 collection notes from the Shanghai Household Textile Import & Export Company compensating 1.850 million US dollars.
violate.v.55	violate	violate.v.1		363-371	"Therefore, this policy, while blocking the development of local enterprises, will also limit foreign businessmen's wishes to invest in Taiwan. It is reported that Jiaju Hou has successively published 3 articles in Taiwan newspapers on the ""do n't rush, be patient"" policy, pointing out to Taiwan authorities that this erroneous mainland economic and trade policy violates the ""basic philosophy of free economy"", and hopes that Taiwan authorities ""are warned of the consequences""."
violate.v.56	violate	violate.v.1		1024-1033	"During checks, it discovered that some corporations and individuals made use of foreign trading companies that have import and export operation rights, allowing them to perform ""import agent"" business, used false customs documents to cheat on exchange, in order to get foreign exchange capital through tax evasion and smuggling, while the foreign trading companies earned agent commission fees without any cost; there was also some international speculative capital which infiltrated regular items to get remitted into the country; or entered the domestic stock market for speculating, or false custom documents were purchased to purchase exchange to derive profit from the exchange differences within Chinese territory. Relevant directors of the National Exchange Management Bureau expressed that henceforth, the Foreign Exchange Management Department, apart from continuously perfecting laws and regulations on foreign exchange management, will also continue to increase the extent of investigations and handling of cases violating regulations and violating laws; will, toward relevant institutions and units that violated laws and violated regulations, in addition to punishment, strengthen supervision of their future purchases of foreign exchange; and will transfer those violating criminal law to the Public Security Bureau for handling, in order to preserve stability of the financial order. -LRB- End -RRB-"
violate.v.57	violate	violate.v.1		1024-1033	"During checks, it discovered that some corporations and individuals made use of foreign trading companies that have import and export operation rights, allowing them to perform ""import agent"" business, used false customs documents to cheat on exchange, in order to get foreign exchange capital through tax evasion and smuggling, while the foreign trading companies earned agent commission fees without any cost; there was also some international speculative capital which infiltrated regular items to get remitted into the country; or entered the domestic stock market for speculating, or false custom documents were purchased to purchase exchange to derive profit from the exchange differences within Chinese territory. Relevant directors of the National Exchange Management Bureau expressed that henceforth, the Foreign Exchange Management Department, apart from continuously perfecting laws and regulations on foreign exchange management, will also continue to increase the extent of investigations and handling of cases violating regulations and violating laws; will, toward relevant institutions and units that violated laws and violated regulations, in addition to punishment, strengthen supervision of their future purchases of foreign exchange; and will transfer those violating criminal law to the Public Security Bureau for handling, in order to preserve stability of the financial order. -LRB- End -RRB-"
violate.v.58	violate	violate.v.1		1024-1033	"During checks, it discovered that some corporations and individuals made use of foreign trading companies that have import and export operation rights, allowing them to perform ""import agent"" business, used false customs documents to cheat on exchange, in order to get foreign exchange capital through tax evasion and smuggling, while the foreign trading companies earned agent commission fees without any cost; there was also some international speculative capital which infiltrated regular items to get remitted into the country; or entered the domestic stock market for speculating, or false custom documents were purchased to purchase exchange to derive profit from the exchange differences within Chinese territory. Relevant directors of the National Exchange Management Bureau expressed that henceforth, the Foreign Exchange Management Department, apart from continuously perfecting laws and regulations on foreign exchange management, will also continue to increase the extent of investigations and handling of cases violating regulations and violating laws; will, toward relevant institutions and units that violated laws and violated regulations, in addition to punishment, strengthen supervision of their future purchases of foreign exchange; and will transfer those violating criminal law to the Public Security Bureau for handling, in order to preserve stability of the financial order. -LRB- End -RRB-"
violate.v.59	violate	violate.v.1		1024-1033	"During checks, it discovered that some corporations and individuals made use of foreign trading companies that have import and export operation rights, allowing them to perform ""import agent"" business, used false customs documents to cheat on exchange, in order to get foreign exchange capital through tax evasion and smuggling, while the foreign trading companies earned agent commission fees without any cost; there was also some international speculative capital which infiltrated regular items to get remitted into the country; or entered the domestic stock market for speculating, or false custom documents were purchased to purchase exchange to derive profit from the exchange differences within Chinese territory. Relevant directors of the National Exchange Management Bureau expressed that henceforth, the Foreign Exchange Management Department, apart from continuously perfecting laws and regulations on foreign exchange management, will also continue to increase the extent of investigations and handling of cases violating regulations and violating laws; will, toward relevant institutions and units that violated laws and violated regulations, in addition to punishment, strengthen supervision of their future purchases of foreign exchange; and will transfer those violating criminal law to the Public Security Bureau for handling, in order to preserve stability of the financial order. -LRB- End -RRB-"
violate.v.60	violate	violate.v.1		1024-1033	"During checks, it discovered that some corporations and individuals made use of foreign trading companies that have import and export operation rights, allowing them to perform ""import agent"" business, used false customs documents to cheat on exchange, in order to get foreign exchange capital through tax evasion and smuggling, while the foreign trading companies earned agent commission fees without any cost; there was also some international speculative capital which infiltrated regular items to get remitted into the country; or entered the domestic stock market for speculating, or false custom documents were purchased to purchase exchange to derive profit from the exchange differences within Chinese territory. Relevant directors of the National Exchange Management Bureau expressed that henceforth, the Foreign Exchange Management Department, apart from continuously perfecting laws and regulations on foreign exchange management, will also continue to increase the extent of investigations and handling of cases violating regulations and violating laws; will, toward relevant institutions and units that violated laws and violated regulations, in addition to punishment, strengthen supervision of their future purchases of foreign exchange; and will transfer those violating criminal law to the Public Security Bureau for handling, in order to preserve stability of the financial order. -LRB- End -RRB-"
violate.v.61	violate	violate.v.1		347-355	"The UN Security Council passed resolution number 940 on July 31st, effectively authorizing the US to lead a multi-national force to implement military intervention in Haiti, and to recover the legal government overthrown by a military coup in 1991. Juppe said, ""we should let the puppet government of Haiti leave, let those military personnel who violated the basic principles of democracy and brought sufferings to the people of Haiti leave"". But he emphasized, France would not participate in military intervention in Haiti, but would only prepare to participate in the following work of training Haitian police."
violate.v.62	violate	violate.v.1		456-464	"The communique holds that methods such as forbidding overseas Cubans residing in America from remitting money and mailing articles to their families in Cuba, and sending Cuban stowaways detained on the high seas to the Guantanamo naval base, etc. is to put pressure on the Cuban government and attempt to damage and postpone Cuba's economic recovery process. The communique also points out that the establishment of ""refugee camps"" at Guantanamo by the US violates international agreements on the use of military bases. The communique requests that the US respect the territorial integrity of Cuba, return the Guantanamo military base to Cuba, and immediately stop the blockade."
violate.v.63	violate	violate.v.1		115-123	The meeting dropped the NPC representative qualification of Yi Chang, former mayor of Dandong City in Liaoning. He violated criminal law in two car smuggling cases, constituting smuggling. The meeting lastly passed a series of appointment and disqualification lists.
violate.v.64	violate	violate.v.1		414-421	"The meeting thinks that the last term of the HK - UK Legislative Bureau, the Municipal Bureau and the Regional Municipal Bureau, and the District Parliament will terminate on June 30th, 1997. The election arrangements unilaterally decided by the British government regarding the last term of the HK - UK Legislative Bureau, of the Municipal Bureau and the Regional Municipal Bureau, and of the District Parliament violate the Sino-British joint statement and are not in accord with the ""People's Republic of China Hong Kong Special Administrative Region Basic Law"" and the ""National People's Congress Resolution regarding methods of establishment for the first-term government and legislative assembly of the Hong Kong Special Administrative Region"". This resolution's motion was brought up by 32 deputies of the National People's Congress such as the Guangdong National People's Congress, Yaotang Zheng, etc. in March of this year"
violate.v.65	violate	violate.v.1		177-185	"Guofang Shen said that this bill is a bill carrying political discrimination and extremely unfriendly to China. It is an insult to China's family planning policy, has seriously violated the mission and principles of the UN charter, and sets a very bad precedent for the provision of aid to multi-lateral organizations of the UN. He pointed out that ""we resolutely oppose any country providing donations with attached conditions to the population fund."
violate.v.66	violate	violate.v.1		436-445	"The main Bureau of Customs recently issued an announcement that Customs would implement protective measures for intellectual property rights at border entry and exit junctions starting on September 15th, 1994 in accordance with currently implemented related laws and the ""decision regarding the further strengthening of work protecting intellectual property rights"" by the State Council. The announcement clearly pointed out that goods violating intellectual property rights, including exclusive rights of trademarks, copyrights and patent rights, were not allowed to be imported or exported; when Customs discovers the import and export of goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights, it has the right to ask the people importing and exporting the goods to provide legal proof of use of related intellectual property rights and make additional reports to Customs about the state of the intellectual property rights of goods. Customs is entitled to reject shipments of goods that cannot provide legal proof; for importing and exporting laser discs, laser video discs and importing laser disc molds and materials and laser videos as part of processing trade, the consignors and consignees shall complete Customs formalities based on relevant regulations of the country and proof of approval issued by relevant departments concerned with audio and video products; when importing and exporting goods, if the consignors and consignees falsify conditions of the property rights of the goods, evade supervision of Customs, and smuggle goods that violate rights, Customs will handle them in accordance with the relevant regulations."
violate.v.67	violate	violate.v.1		436-445	"The main Bureau of Customs recently issued an announcement that Customs would implement protective measures for intellectual property rights at border entry and exit junctions starting on September 15th, 1994 in accordance with currently implemented related laws and the ""decision regarding the further strengthening of work protecting intellectual property rights"" by the State Council. The announcement clearly pointed out that goods violating intellectual property rights, including exclusive rights of trademarks, copyrights and patent rights, were not allowed to be imported or exported; when Customs discovers the import and export of goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights, it has the right to ask the people importing and exporting the goods to provide legal proof of use of related intellectual property rights and make additional reports to Customs about the state of the intellectual property rights of goods. Customs is entitled to reject shipments of goods that cannot provide legal proof; for importing and exporting laser discs, laser video discs and importing laser disc molds and materials and laser videos as part of processing trade, the consignors and consignees shall complete Customs formalities based on relevant regulations of the country and proof of approval issued by relevant departments concerned with audio and video products; when importing and exporting goods, if the consignors and consignees falsify conditions of the property rights of the goods, evade supervision of Customs, and smuggle goods that violate rights, Customs will handle them in accordance with the relevant regulations."
violate.v.68	violate	violate.v.1		436-445	"The main Bureau of Customs recently issued an announcement that Customs would implement protective measures for intellectual property rights at border entry and exit junctions starting on September 15th, 1994 in accordance with currently implemented related laws and the ""decision regarding the further strengthening of work protecting intellectual property rights"" by the State Council. The announcement clearly pointed out that goods violating intellectual property rights, including exclusive rights of trademarks, copyrights and patent rights, were not allowed to be imported or exported; when Customs discovers the import and export of goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights, it has the right to ask the people importing and exporting the goods to provide legal proof of use of related intellectual property rights and make additional reports to Customs about the state of the intellectual property rights of goods. Customs is entitled to reject shipments of goods that cannot provide legal proof; for importing and exporting laser discs, laser video discs and importing laser disc molds and materials and laser videos as part of processing trade, the consignors and consignees shall complete Customs formalities based on relevant regulations of the country and proof of approval issued by relevant departments concerned with audio and video products; when importing and exporting goods, if the consignors and consignees falsify conditions of the property rights of the goods, evade supervision of Customs, and smuggle goods that violate rights, Customs will handle them in accordance with the relevant regulations."
violate.v.69	violate	violate.v.1		1230-1237	The announcement clearly pointed out that goods violating intellectual property rights, including exclusive rights of trademarks, copyrights and patent rights, were not allowed to be imported or exported; when Customs discovers the import and export of goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights, it has the right to ask the people importing and exporting the goods to provide legal proof of use of related intellectual property rights and make additional reports to Customs about the state of the intellectual property rights of goods. Customs is entitled to reject shipments of goods that cannot provide legal proof; for importing and exporting laser discs, laser video discs and importing laser disc molds and materials and laser videos as part of processing trade, the consignors and consignees shall complete Customs formalities based on relevant regulations of the country and proof of approval issued by relevant departments concerned with audio and video products; when importing and exporting goods, if the consignors and consignees falsify conditions of the property rights of the goods, evade supervision of Customs, and smuggle goods that violate rights, Customs will handle them in accordance with the relevant regulations. The announcement also made some stipulations about the rights, responsibilities and obligations of the owners of intellectual property rights.
violate.v.70	violate	violate.v.1		282-289	The announcement also made some stipulations about the rights, responsibilities and obligations of the owners of intellectual property rights. The owners of intellectual property rights who are protected by China's law can report to local Customs when they discover that goods that violate their rights are going to be imported or exported. Based on rights certificates of the intellectual property rights -LRB- for example certificates of registration of intellectual property rights or samples of the works that are copyrighted and related materials sufficient to prove their rights -RRB-, they can report to Custom locations where the relevant goods are imported or exported and also request Customs to investigate and deal with the import and export of goods that violate.
violate.v.71	violate	violate.v.1		139-146	The owners of intellectual property rights who are protected by China's law can report to local Customs when they discover that goods that violate their rights are going to be imported or exported. Based on rights certificates of the intellectual property rights -LRB- for example certificates of registration of intellectual property rights or samples of the works that are copyrighted and related materials sufficient to prove their rights -RRB-, they can report to Custom locations where the relevant goods are imported or exported and also request Customs to investigate and deal with the import and export of goods that violate. Owners of intellectual property rights, when requesting Customs to investigate and deal with goods that violate rights, should bear responsibility for reporting, assist Customs to develop investigation work and pay the appraisal and investigation of the related goods and other related expenses.
violate.v.72	violate	violate.v.1		427-434	Based on rights certificates of the intellectual property rights -LRB- for example certificates of registration of intellectual property rights or samples of the works that are copyrighted and related materials sufficient to prove their rights -RRB-, they can report to Custom locations where the relevant goods are imported or exported and also request Customs to investigate and deal with the import and export of goods that violate. Owners of intellectual property rights, when requesting Customs to investigate and deal with goods that violate rights, should bear responsibility for reporting, assist Customs to develop investigation work and pay the appraisal and investigation of the related goods and other related expenses. -LRB- End -RRB-
violate.v.73	violate	violate.v.1		200-207	Jian Song demanded completing the establishment of the legal system in the Huai River drainage area, and strengthening the degree of environmental protection law enforcement. Responsible parties that violate relevant environmental protection regulations and cause severe environmental pollution must be severely punished. Especially abominable criminal behavior must be severely cracked down according to law.
violate.v.74	violate	violate.v.1		270-277	The US responded negatively to Lien Chan's proposal to build long-range missiles. At the State Department's end - of - year press conference, US Under Secretary of State for Arms Control John Holum said that the US did not want to see Taiwan take any action which would violate the basic norms of the 1987 Missile Technology Control Regime. Thus the US would not be happy to see Taiwan develop offensive long-range missile systems.
violate.v.75	violate	violate.v.1		383-390	"On March 24, just days after the ROC presidential election, the Council of Grand Justices made a constitutional interpretation of last year's National Assembly term extension, declaring the move null and void. This stirred the ire of National Assembly members, who struck back during the ensuing constitutional revision session, claiming that ""lifelong privileges for grand justices violate the constitution."" The reaction by a minority of NA delegates to the grand justices' constitutional interpretation once again triggered displeasure in society at the body's refusal to admit its fallibility."
violate.v.76	violate	violate.v.1		349-357	National Taiwan University professor Lee Hung-hsi, an expert on constitutional law, points out that less than 10% of the Taiwanese population takes part in political party activities. Thus a National Assembly generated proportionally according to party representation represents suppression of the views of the other 90% of the population, and thus violates the principle of vesting authority over constitutional government in the people. Following the demobilization of the National Assembly, many functions and powers currently held by the National Assembly will be transferred to the Legislative Yuan.
violate.v.77	violate	violate.v.1		375-383	Once such legislation has been promulgated into law by the president, wrote Liu, it must be implemented unless it is vetoed by the Cabinet. Justice Vincent Sze authored a partial dissenting opinion arguing that since it is the duty of the Council of Grand Justices to rule on constitutional issues, the Council ought to state clearly whether or not the constitution had been violated. Justice Tung Hsiang-fei pointed that legislation barring construction of the nuclear power plant had already been passed twice before by the legislature, and was successfully vetoed each time by the previous Kuomintang administration.
violate.v.78	violate	violate.v.1		328-336	Justice Tung Hsiang-fei pointed that legislation barring construction of the nuclear power plant had already been passed twice before by the legislature, and was successfully vetoed each time by the previous Kuomintang administration. Noting that the project got underway several years ago, Tung argued that the Cabinet clearly violated the constitution when it unilaterally suspended the project on the grounds that a new party had come to power and its party platform was opposed to the nuclear plant. After the constitutional ruling was released, it met with many different interpretations.
violate.v.79	violate	violate.v.1		250-258	Last March the Grand Justices rendered a constitutional interpretation when the ruling and opposition parties were wrangling over a proposed term extension for all members of the National Assembly. The justices ruled that the decision making process violated the National Assembly's rules of order and went against the principle that all decisions must be open and transparent. After the term extension was declared invalid, retaliatory constitutional amendments were proposed in the National Assembly to abolish the Council of Grand Justices and strip the justices of their lifetime stipends.
sniff.v.1	sniff	sniff.v.1		125-133	To demonstrate the soil of his vegetable gardens as it is today, Mr. Clark stooped to scoop up a handful of rich dark earth. Sniffing its sweet smell and letting it fall to show its good crumbly consistency, he pointed to the nearby driveway and said, ``This soil used to be like that hard packed road over there ''.`` People and soils respond slowly'', says Walter Clark, ``but the time has now come when the gardens produce delicious long-keeping vegetables due to this enrichment program.
sniff.v.2	sniff	sniff.v.1		117-125	They went as rigid as black statuary six figures, lean and tall and angular, went still. Their heads were in the air sniffing. They all swung at the same instant in the same direction.
sniff.v.3	sniff	sniff.v.1		45-52	It was a nice day, granted. But he knew;; he sniffed the air and licked it on his lip and knew as a vintner knows a vintage. The natural world then, plus poetry and some kinds of art, receives from the most ordinary of Persians a great deal of attention.
